id,title,year,genre,stars,rating,duration,img_src,YT_link
280,Les Revenants,2012,"Drama, Fantasy, Horror","['Clotilde Hesme', 'Frédéric Pierrot', 'Céline Sallette']",8.3,52,"""https://m.media-amazon.com/images/M/MV5BMjEwOTExNDY5MV5BMl5BanBnXkFtZTgwMzMzOTU5MTE@.jpg""",5bv_5IBPVuo
281,Godless,2017,"Drama, Western","['Michelle Dockery', 'Scoot McNairy', 'Merritt Wever']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BMTY0NzkxNDcxNF5BMl5BanBnXkFtZTgwOTI5ODM5MzI@.jpg""",CrlZCRncCwA
282,Rectify,2013,Drama,"['Abigail Spencer', 'J. Smith-Cameron', 'Adelaide Clemens']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BOTA3NTE3MjQxNl5BMl5BanBnXkFtZTgwMzk3Mjc3OTE@.jpg""",rd0_nNkdi0c
283,The Virtues,2019,Drama,"['Niamh Algar', 'Helen Behan', 'Frank Laverty']",8.4,213,"""https://m.media-amazon.com/images/M/MV5BNGJhODE0ZjItY2ExMS00MGU2LTkwYjEtOTVkYTM3NzllMDVmXkEyXkFqcGdeQXVyMTQ4NjQyMzE@.jpg""",DOons8oVsmE
284,Unorthodox,2020,Drama,"['Amit Rahav', 'Jeff Wilbusch', 'Alex Reid']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BMGY4NzZlMDUtMzk2NC00OWEzLTkwMGUtYmFjN2E1YWZlNzRiXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg""",-zVhRId0BTw
285,The Last Kingdom,2015,"Action, Drama, History","['Eliza Butterworth', 'Arnas Fedaravicius', 'Ian Hart']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMjE1MzYzNjk3OF5BMl5BanBnXkFtZTgwMzk0MzYwNzE@.jpg""",WxPApTGWwas
286,Longmire,2012,"Action, Crime, Drama","['Katee Sackhoff', 'Lou Diamond Phillips', 'Cassidy Freeman']",7.9,44,"""https://m.media-amazon.com/images/M/MV5BMTcxMzIwNzI3M15BMl5BanBnXkFtZTgwODgxMTU5OTE@.jpg""",wJRvv2sb83o
287,The Americans,2013,"Crime, Drama, Mystery","['Matthew Rhys', 'Keidrich Sellati', 'Holly Taylor']",8.2,45,"""https://m.media-amazon.com/images/M/MV5BMjIzNTEzMDY3OF5BMl5BanBnXkFtZTcwMzI5NDI5OA@@.jpg""",y4D96fPl_hI
288,Rubicon,2010,"Crime, Drama, Mystery","['Jessica Collins', 'Lauren Hodges', 'Dallas Roberts']",8.6,60,"""https://m.media-amazon.com/images/M/MV5BMTk2MzM4NzM0MV5BMl5BanBnXkFtZTcwNDY3MDg1Mw@@.jpg""",Egu8fDL3cw0
289,The Missing,2014,"Crime, Drama, Mystery","['Anastasia Hille', 'David Morrissey', 'Keeley Hawes']",7.8,60,"""https://m.media-amazon.com/images/M/MV5BNTk2NzU4OTc0Ml5BMl5BanBnXkFtZTgwNzcwNzMwNDE@.jpg""",97WcGRWI6tY
290,Line of Duty,2012,"Crime, Drama, Mystery","['Vicky McClure', 'Adrian Dunbar', 'Craig Parkinson']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMTExZDZjNTMtNDVmNy00ZTk2LWFiMzUtZDlkZGRlOGU0ZWRmXkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg""",53V-eVvWLoM
291,The Beast,2009,"Action, Crime, Drama","['Travis Fimmel', 'Lindsay Pulsipher', ""Kevin J. O'Connor""]",8.4,42,"""https://m.media-amazon.com/images/M/MV5BMTc5NjM3OTM2M15BMl5BanBnXkFtZTcwOTkyMjAyMg@@.jpg""",-xfFHzQw3CQ
292,Southland,2009,"Crime, Drama, Thriller","['Shawn Hatosy', 'Regina King', 'Ben McKenzie']",8.1,51,"""https://m.media-amazon.com/images/M/MV5BMjAwNzQ4MTMyMF5BMl5BanBnXkFtZTcwMDk3NTYyNw@@.jpg""",0CYdbK14N_Q
293,Bosch,2014,"Crime, Drama","['Jamie Hector', 'Amy Aquino', 'Lance Reddick']",8.6,60,"""https://m.media-amazon.com/images/M/MV5BZTA5OTk1MWEtMTllZi00NDczLWI2MDItYmRkZTA1NmNiMDk0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",T-HUa10kVpQ
294,Shetland,2013,"Crime, Drama, Mystery","[""Alison O'Donnell"", 'Steven Robertson', 'Erin Armstrong']",8.4,89,"""https://m.media-amazon.com/images/M/MV5BZDBiNjZhNDMtZjhlZi00OGQ2LWIyMmItMTBmNGRiOGNjYzQyXkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg""",cQ4DXRUw80A
295,Endeavour,2012,"Crime, Drama, Mystery","['Roger Allam', 'James Bradshaw', 'Sean Rigby']",7.9,45,"""https://m.media-amazon.com/images/M/MV5BYjRkZTRkNDUtMTliMC00MjAzLTg4MDUtNjBmODYxMmFkZGU3XkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg""",Njj6I6f-fCA
296,Babylon Berlin,2017,"Crime, Drama, Thriller","['Liv Lisa Fries', 'Leonie Benesch', 'Christian Friedel']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMjQ2MzVhMmMtYWJmNy00NmVlLThmODktOTI5YzBjMTU4N2E3XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg""",Q5eorwxcIuU
297,Strike,2017,"Crime, Drama, Mystery","['Holliday Grainger', 'Kerr Logan', 'Killian Scott']",8.3,45,"""https://m.media-amazon.com/images/M/MV5BOTA2MDUxMTgtY2RhMC00NWViLWIwMmEtYzYzYTc1YTM4NDVjXkEyXkFqcGdeQXVyMzY0MTE3NzU@.jpg""",tM8TECB9GAk
298,Terriers,2010,"Comedy, Crime, Drama","['Michael Raymond-James', 'Laura Allen', 'Kimberly Quinn']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BNzg0NDQ0MTcwM15BMl5BanBnXkFtZTcwNTQwNDk3Mw@@.jpg""",tkb8h5P3-zw
299,Life on Mars,2006,"Crime, Drama, Mystery","['Philip Glenister', 'Liz White', 'Dean Andrews']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BZTY4Zjg2YzQtNGNjNC00YjdhLWE3OTMtYTM3YjRmNjBkZDE0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",cmmFwGgC4aU
300,Ashes to Ashes,2008,"Crime, Drama, Fantasy","['Keeley Hawes', 'Dean Andrews', 'Marshall Lancaster']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BNWNiMGUxYmItYjM0YS00ZDVmLTk3NzQtODVjZWZmMjEyMzY0XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg""",Kk0ioIvpjb4
301,Haven,2010,"Crime, Drama, Fantasy","['Lucas Bryant', 'Eric Balfour', 'Richard Donat']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMTAzMzk0ODIxMTVeQTJeQWpwZ15BbWU4MDkzMDY3OTYx.jpg""",YB4v6fRVjf0
302,Dirk Gently's Holistic Detective Agency,2016,"Action, Adventure, Comedy","['Elijah Wood', 'Hannah Marks', 'Jade Eshete']",7.5,50,"""https://m.media-amazon.com/images/M/MV5BMTU3MDkzNzM5NF5BMl5BanBnXkFtZTgwMzEyNTgyMDI@.jpg""",5TNXaCBAjpo
303,Utopia,2013,"Drama, Mystery, Sci-Fi","['Paul Higgins', 'Neil Maskell', ""Fiona O'Shaughnessy""]",8.3,50,"""https://m.media-amazon.com/images/M/MV5BMjMwMTA5NDc5M15BMl5BanBnXkFtZTgwMjQ4MTY0MjE@.jpg""",uJnN3WMwDsk
304,"Perpetual Grace, LTD",2019,"Comedy, Crime, Drama","['Jimmi Simpson', 'Luis Guzmán', 'Damon Herriman']",8.4,30,"""https://m.media-amazon.com/images/M/MV5BYzFlNzRiM2MtM2YxMi00YzJhLWIwYmUtMDQ0N2ZlNGY2NGQxXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg""",iOPWix6Fxqg
305,Mr Inbetween,2018,"Crime, Drama","['Chika Yasumura', 'Damon Herriman', 'Justin Rosniak']",7.6,30,"""https://m.media-amazon.com/images/M/MV5BZmYyYzU1MzctNmYyYy00M2M5LWEwNzItNWI2MjU3MTY5M2Y0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",FEFd9MNnMLc
306,Wayne,2019,"Action, Comedy","['Ciara Bravo', 'Jon Champagne', 'Jamie Champagne']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BOWQxMjU0OWItMjE2Ni00ZmQ5LWE5NzYtMTNlMTRlZWI2NzlmXkEyXkFqcGdeQXVyNTU2MDQyOTk@.jpg""",PFOtvHtyW8s
307,Mad Dogs,2011,"Comedy, Crime, Drama","['John Simm', 'Marc Warren', 'Philip Glenister']",7.9,30,"""https://m.media-amazon.com/images/M/MV5BMTE4ODI1OTgtMDE2Yi00ZDFlLThlY2YtYmNjYzA0ZGIxMzQ3XkEyXkFqcGdeQXVyMjQ1NjEyNzE@.jpg""",iuUBoqyiQqA
308,Barry,2018,"Action, Comedy, Crime","['Stephen Root', 'Sarah Goldberg', 'Anthony Carrigan']",6.8,30,"""https://m.media-amazon.com/images/M/MV5BMmY1NTk5N2QtYWQyOS00NjhiLWFhZmYtYWZmZGFlMjEzY2E2XkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg""",M6TZdk1t8Zo
309,Spy,2011,Comedy,"['Jude Wright', 'Robert Lindsay', 'Rebekah Staton']",8.7,25,"""https://m.media-amazon.com/images/M/MV5BMTU2MTE4NzczNl5BMl5BanBnXkFtZTcwMjQ2MzQyOA@@.jpg""",5UijUOy0MmE
310,Way to Go,2012,Comedy,"['Ben Heathcote', 'Sinead Matthews', 'Marc Wootton']",7.5,30,"""https://m.media-amazon.com/images/M/MV5BMjIyNzM0NjY3MF5BMl5BanBnXkFtZTgwNzk5NDAxMzE@.jpg""",YCsegU9JT74
311,BoJack Horseman,2014,"Animation, Comedy, Drama","['Amy Sedaris', 'Alison Brie', 'Aaron Paul']",7.8,22,"""https://m.media-amazon.com/images/M/MV5BYWQwMDNkM2MtODU4OS00OTY3LTgwOTItNjE2Yzc0MzRkMDllXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",i1eJMig5Ik4
312,Back to Life,2019,"Comedy, Drama","['Geraldine James', 'Richard Durden', 'Liam Williams']",8.4,30,"""https://m.media-amazon.com/images/M/MV5BMTgwYmY4OTktYzc3Yy00MTRjLThmZmQtOTE1MTgyMjQxOWQxXkEyXkFqcGdeQXVyOTA3MTMyOTk@.jpg""",yIZP9dTIjIA
313,Wilfred,2011,"Comedy, Drama, Mystery","['Jason Gann', 'Fiona Gubelmann', 'Dorian Brown Pham']",8.6,30,"""https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@.jpg""",GBmf43IacZY
314,After Life,2019,"Comedy, Drama","['Tom Basden', 'Tony Way', 'Diane Morgan']",8.2,34,"""https://m.media-amazon.com/images/M/MV5BZjdjOWIxMDgtYTgwNS00MjE4LTliZWYtZGI1NDhhZmIyYjM1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",eIGGKSHMQOM
315,Detectorists,2014,Comedy,"['Toby Jones', 'Rachael Stirling', 'Gerard Horan']",8.8,30,"""https://m.media-amazon.com/images/M/MV5BZGUyOWJiYTUtN2E0Ni00MGUwLTk4ZjktYzc3ZmRkNzVlNTU0XkEyXkFqcGdeQXVyMTExNDQ2MTI@.jpg""",NgN7z0SD8v8
316,American Vandal,2017,"Comedy, Crime, Drama","['Griffin Gluck', 'Jimmy Tatro', 'Travis Tope']",8.2,30,"""https://m.media-amazon.com/images/M/MV5BZTQ2Mjg2M2MtNTExNi00MTgxLTk3MTYtOTI4ZDRmM2JkNWQ4XkEyXkFqcGdeQXVyNzIyMTA4MjA@.jpg""",m3tkFOtM6go
317,Cobra Kai,2018,"Action, Comedy, Drama","['Ralph Macchio', 'William Zabka', 'Courtney Henggeler']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BZTUxMzMyYjYtNWU1MS00NTViLTgwMjEtNmY1NzJiZDg1NGU4XkEyXkFqcGdeQXVyODY0NzcxNw@@.jpg""",xCwwxNbtK6Y
318,Party Down,2009,Comedy,"['Ken Marino', 'Ryan Hansen', 'Martin Starr']",7.8,30,"""https://m.media-amazon.com/images/M/MV5BNDQyMzE0ODgtNjg4MC00Njk4LWI1ZGUtZWU3MmUxOGNiOTQxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",ayQ_8CPyotg
319,Slings and Arrows,2003,Comedy,"['Martha Burns', 'Stephen Ouimette', 'Susan Coyne']",8.2,30,"""https://m.media-amazon.com/images/M/MV5BMTgwMjc5NzQ2M15BMl5BanBnXkFtZTcwODEzMjc1MQ@@.jpg""",VKVsCA-vOeA
320,Episodes,2011,Comedy,"['Stephen Mangan', 'Tamsin Greig', 'John Pankow']",7.1,21,"""https://m.media-amazon.com/images/M/MV5BMTUwNzA5ODgyMV5BMl5BanBnXkFtZTgwMzEzOTc4MjI@.jpg""",z4yH0mI-yJs
321,The Kominsky Method,2018,Comedy,"['Alan Arkin', 'Sarah Baker', 'Nancy Travis']",8.3,30,"""https://m.media-amazon.com/images/M/MV5BMDg1NDNiNTUtOWQyMi00ZmFhLTg0YTEtNzgyYjBiMjhhOWE3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",TjuOTlf5Jb0
322,The Grinder,2015,Comedy,"['Fred Savage', 'Mary Elizabeth Ellis', 'Hana Hayes']",8.1,22,"""https://m.media-amazon.com/images/M/MV5BODczNDMxNzM3MF5BMl5BanBnXkFtZTgwODA1MTQ2NjE@.jpg""",FOqYMoIcFXA
323,Car Share,2015,Comedy,"['Sian Gibson', 'Danny Swarsbrick', 'Guy Garvey']",7.8,30,"""https://m.media-amazon.com/images/M/MV5BNWQ4ZTM1MmYtYjQ4Yy00NjVhLTkwODYtN2EwNzA4MTlkYzI3XkEyXkFqcGdeQXVyNjg0NTcxMTg@.jpg""",2lgH2Nbtowc
324,Galavant,2015,"Adventure, Comedy, Fantasy","['Timothy Omundson', 'Vinnie Jones', 'Mallory Jansen']",7.8,26,"""https://m.media-amazon.com/images/M/MV5BMjEwNDcyMDk4OF5BMl5BanBnXkFtZTgwNDkyMjM5MzE@.jpg""",ayzw6htpi2Y
325,W1A,2014,Comedy,"['Monica Dolan', 'Jessica Hynes', 'Sarah Parish']",7.4,22,"""https://m.media-amazon.com/images/M/MV5BZjYzNTllMTgtZTgyYy00OGIyLTk4ZmItMTJhYTQzZmNlNTA2XkEyXkFqcGdeQXVyNjg0NTcxMTg@.jpg""",gWZ4mtZtvww
326,Au service de la France,2015,Comedy,"['Wilfred Benaïche', 'Christophe Kourotchkine', 'Karim Barras']",7.8,29,"""https://m.media-amazon.com/images/M/MV5BMDkyZWIxYjEtMDUxYy00MGJlLTlkNmYtNzM4MGM1NWY0ZWUyXkEyXkFqcGdeQXVyMjY0NzE3NzQ@.jpg""",hUcr1VVmeO0
328,Hello Ladies,2013,Comedy,"['Christine Woods', 'Nate Torrence', 'Kevin Weisman']",8.4,30,"""https://m.media-amazon.com/images/M/MV5BNjYxMjI3MzY3NF5BMl5BanBnXkFtZTgwMTgyNzg3MDE@.jpg""",Qww40o8XKmI
329,Ghosts,2019,"Comedy, Fantasy","['Jim Howick', 'Charlotte Ritchie', 'Kiell Smith-Bynoe']",8.8,30,"""https://m.media-amazon.com/images/M/MV5BYWMyZmRlMjEtMzIxNS00M2RiLWJjZjEtYzI2NDE0NGVhOGRiXkEyXkFqcGdeQXVyNjExMTQ4MjA@.jpg""",5e0nB1mSd9Q
330,The Mick,2017,Comedy,"[""Sofia Black-D'Elia"", 'Thomas Barbusca', 'Carla Jimenez']",8.9,47,"""https://m.media-amazon.com/images/M/MV5BMTkzMzAxNDU4MF5BMl5BanBnXkFtZTgwODY0MTQyMzI@.jpg""",-mtCfBW4Vt8
331,The Larry Sanders Show,1992,Comedy,"['Jeffrey Tambor', 'Wallace Langham', 'Rip Torn']",8.7,467,"""https://m.media-amazon.com/images/M/MV5BMTMzMjc2Mzk5OF5BMl5BanBnXkFtZTYwMDAwMjY2.jpg""",EZwYZAd6DW4
332,One Strange Rock,2018,Documentary,"['Chris Hadfield', 'Jerry Linenger', 'Mae C. Jemison']",8.2,279,"""https://m.media-amazon.com/images/M/MV5BMzBlYjhmYTMtNzY1ZS00ZGU2LWFmMzktYTg5ZGU1N2JlMGRmXkEyXkFqcGdeQXVyMTg3MDg4NzM@.jpg""",XrC4vDcWmxk
333,O.J.: Made in America,2016,"Documentary, Biography, Crime","['Kareem Abdul-Jabbar', 'Mike Albanese', 'Muhammad Ali', 'Marcus Allen']",8.1,403,"""https://m.media-amazon.com/images/M/MV5BNGNmYmY3OTktMWM1Ni00NTU1LTk0ZjctMDcwYjViMjY0MTIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg""",Zmca421urfo
334,The Jinx: The Life and Deaths of Robert Durst,2015,"Documentary, Crime","['Andrew Jarecki', 'Gary Napoli', 'Debra Kay Anderson']",7.9,60,"""https://m.media-amazon.com/images/M/MV5BMjI0OTc3MzY5Ml5BMl5BanBnXkFtZTgwNjk3MDUyNDE@.jpg""",tEPG9z9rHsc
335,Wild Wild Country,2018,"Documentary, Crime","['Osho', 'Philip Toelkes', 'Jane Stork']",7.4,629,"""https://m.media-amazon.com/images/M/MV5BMzczOTU4NzkxMl5BMl5BanBnXkFtZTgwNTAxNTI5NDM@.jpg""",hBLS_OM6Puk
336,Dirty Money,2018,"Documentary, Crime","['Alex Gibney', 'Anabel Hernández', 'Fahmi Quadir']",8.1,202,"""https://m.media-amazon.com/images/M/MV5BNTZjOTI2N2MtYjU0OC00YzFlLWIxNzQtYzY3MjgyOTU0MDJhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",CsplLiZHbj0
337,Soupçons,2004,"Documentary, Crime, Drama","['David Rudolf', 'Ron Guerette', 'Tom Maher']",8.2,187,"""https://m.media-amazon.com/images/M/MV5BNTU4NTE3MDY4NF5BMl5BanBnXkFtZTgwODk4NjY1NTM@.jpg""",gWZ4mtZtvww
338,The Booth at the End,2011,"Drama, Mystery","['Jennifer Del Rosario', 'Jenni Blong', 'Michelle Dunker']",8.4,30,"""https://m.media-amazon.com/images/M/MV5BMjE1NTY1MDcxOV5BMl5BanBnXkFtZTcwMDUyOTcxOA@@.jpg""",Pam4EMazktA
339,In Treatment,2008,Drama,"['Dianne Wiest', 'Michelle Forbes', 'Blair Underwood']",8.3,25,"""https://m.media-amazon.com/images/M/MV5BNjM4NzMzMDI1NF5BMl5BanBnXkFtZTcwOTE2MTMwNA@@.jpg""",GQtoYTZnycM
340,Rectify,2013,Drama,"['Abigail Spencer', 'J. Smith-Cameron', 'Adelaide Clemens']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BOTA3NTE3MjQxNl5BMl5BanBnXkFtZTgwMzk3Mjc3OTE@.jpg""",rd0_nNkdi0c
341,Happy Valley,2014,"Crime, Drama","['Siobhan Finneran', 'Shane Zaza', 'Charlie Murphy']",8.4,58,"""https://m.media-amazon.com/images/M/MV5BNTBmYTQ5ZDYtM2NjMC00M2Q2LTg4NDAtODUxZTk0ZmFjMGVjXkEyXkFqcGdeQXVyNzQ5MzY0NjM@.jpg""",GeSSqcgzWss
343,Being Human,2008,"Comedy, Drama, Fantasy","['Russell Tovey', 'Aidan Turner', 'Sinead Keenan']",7.8,60,"""https://m.media-amazon.com/images/M/MV5BMTc0NjEzMTAyM15BMl5BanBnXkFtZTcwMTQ3NTM0Mw@@.jpg""",62UskNz6JBM
344,Misfits,2009,"Comedy, Drama, Fantasy","['Joseph Gilgun', 'Iwan Rheon', 'Lauren Socha']",8.2,60,"""https://m.media-amazon.com/images/M/MV5BNzRiNDcyZjItNzc1ZC00OTk3LWI3ZTItNDc0NTgxNjg3ZTZhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM4NjgwODc@.jpg""",VsBYXLYNZlE
345,Terriers,2010,"Comedy, Crime, Drama","['Michael Raymond-James', 'Laura Allen', 'Kimberly Quinn']",8.4,45,"""https://m.media-amazon.com/images/M/MV5BNzg0NDQ0MTcwM15BMl5BanBnXkFtZTcwNTQwNDk3Mw@@.jpg""",tkb8h5P3-zw
346,Justified,2010,"Action, Crime, Drama","['Nick Searcy', 'Joelle Carter', 'Jacob Pitts']",8.6,44,"""https://m.media-amazon.com/images/M/MV5BMTgzNjQ4NjM1NF5BMl5BanBnXkFtZTcwNzQ4OTEzNw@@.jpg""",i7Fo0-2AETQ
347,Longmire,2012,"Action, Crime, Drama","['Katee Sackhoff', 'Lou Diamond Phillips', 'Cassidy Freeman']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BMTcxMzIwNzI3M15BMl5BanBnXkFtZTgwODgxMTU5OTE@.jpg""",wJRvv2sb83o
348,Burn Notice,2007,"Action, Crime, Drama","['Gabrielle Anwar', 'Bruce Campbell', 'Sharon Gless']",7.9,44,"""https://m.media-amazon.com/images/M/MV5BMTczMzg4NjU1Ml5BMl5BanBnXkFtZTcwODc4NzY5Nw@@.jpg""",sCge2U86P5U
349,Banshee,2013,"Action, Crime, Drama","['Ivana Milicevic', 'Ulrich Thomsen', 'Frankie Faison']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMTkzNTA1MDI5M15BMl5BanBnXkFtZTcwNTY3NjAwOQ@@.jpg""",VI7haj7HTCA
350,The Knick,2014,"Drama, History","['André Holland', 'Jeremy Bobb', 'Juliet Rylance']",8.5,58,"""https://m.media-amazon.com/images/M/MV5BMTQ5NzcyNDc5MV5BMl5BanBnXkFtZTgwMDMyOTY5NjE@.jpg""",z9rKY8MLWTU
351,Southland,2009,"Crime, Drama, Thriller","['Shawn Hatosy', 'Regina King', 'Ben McKenzie']",8.4,42,"""https://m.media-amazon.com/images/M/MV5BMjAwNzQ4MTMyMF5BMl5BanBnXkFtZTcwMDk3NTYyNw@@.jpg""",0CYdbK14N_Q
352,The Lost Room,2006,"Action, Fantasy, Mystery","['Julianna Margulies', 'Peter Jacobson', 'Dennis Christopher']",8.2,270,"""https://m.media-amazon.com/images/M/MV5BOTIzODYzNzMtZTE1ZS00MWRkLThhMTUtYzU4N2M0MDExZTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",pB-1h1F6vrI
353,Vikings,2013,"Action, Adventure, Drama","['Gustaf Skarsgård', 'Alexander Ludwig', 'Georgia Hirst']",8.6,44,"""https://m.media-amazon.com/images/M/MV5BNjIzZjljZmQtOGNiYi00YmY2LWE1MGYtN2VlMmEyZDBlMzRmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",f5av6OqFwz0
354,Masters of Sex,2013,"Drama, Romance","['Lizzy Caplan', 'Caitlin FitzGerald', 'Teddy Sears']",7.9,60,"""https://m.media-amazon.com/images/M/MV5BMTgzNjkzNjMxOF5BMl5BanBnXkFtZTgwMTcyMTg2OTE@.jpg""",VS1fn1LWGfk
355,Bored to Death,2009,"Comedy, Crime, Drama","['Zach Galifianakis', 'Ted Danson', 'Heather Burns']",7.9,28,"""https://m.media-amazon.com/images/M/MV5BYWM2ZjkxMzctNTU1Ny00MjNmLWFkZWYtMmNiNzUzNGIzYWZhXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg""",er88JTcdy4E
356,The Kill Point,2007,"Action, Crime, Drama","['Donnie Wahlberg', 'Michael Hyatt', 'John Leguizamo']",7.4,45,"""https://m.media-amazon.com/images/M/MV5BZjllZWQ5NjQtZDU5Ni00ZTM5LWE1ZmEtOTI3NTU0YWNiYjkyXkEyXkFqcGdeQXVyODExMTkwNTQ@.jpg""",V0Tn5v70p9Q
357,The Yard,2011,Comedy,"['Devan Cohen', 'Daniel Lupetina', 'Alex Cardillo']",6.9,25,"""https://m.media-amazon.com/images/M/MV5BMTcyNzYwOTAzNl5BMl5BanBnXkFtZTgwMDg5NzcwMzE@.jpg""",1tHjyd6KlJg
358,The Riches,2007,"Comedy, Crime, Drama","['Minnie Driver', 'Shannon Woodward', 'Noel Fisher']",7.8,30,"""https://m.media-amazon.com/images/M/MV5BMTI1NDI1NTM2Nl5BMl5BanBnXkFtZTcwMDAxMTM0MQ@@.jpg""",gWZ4mtZtvww
359,BoJack Horseman,2014,"Animation, Comedy, Drama","['Amy Sedaris', 'Alison Brie', 'Aaron Paul']",8.7,30,"""https://m.media-amazon.com/images/M/MV5BYWQwMDNkM2MtODU4OS00OTY3LTgwOTItNjE2Yzc0MzRkMDllXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",i1eJMig5Ik4
360,Togetherness,2015,"Comedy, Drama, Romance","['Melanie Lynskey', 'Amanda Peet', 'Steve Zissis']",7.5,30,"""https://m.media-amazon.com/images/M/MV5BMjEwMjEyMzM2Ml5BMl5BanBnXkFtZTgwNTk2Mjk3NzE@.jpg""",5UiO__RgDNc
361,Review,2014,Comedy,"['Jessica St. Clair', 'Megan Stevenson', 'Michael Croner']",8.3,45,"""https://m.media-amazon.com/images/M/MV5BMTQ3NTc1MDQ0OF5BMl5BanBnXkFtZTgwNDc0Nzc0MTE@.jpg""",NULL
362,Adam Ruins Everything,2015,"Animation, Comedy, History","['Adam Lustick', 'Emily Axford', 'Amos Vernon']",8.6,42,"""https://m.media-amazon.com/images/M/MV5BMTEyNzQyNzQyNjJeQTJeQWpwZ15BbWU4MDEwMjIyOTYx.jpg""",XIwz8ry4ZvM
363,Wentworth,2013,"Crime, Drama","['Robbie Magasiva', 'Katrina Milosevic', 'Jacqueline Brennan']",7.8,60,"""https://m.media-amazon.com/images/M/MV5BZDkxZmFhMDAtMmIyZS00NjAwLThlYjctZDQwMWQwYzdlYWY4XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg""",XcNFKU3qMuE
364,UnREAL,2015,Drama,"['Craig Bierko', 'Jeffrey Bowyer-Chapman', 'Brennan Elliott']",8.4,56,"""https://m.media-amazon.com/images/M/MV5BZmM2MDg3ZTctNmE4My00YmZjLTkyZGEtODZkMDU4ZjQ3ZDM2XkEyXkFqcGdeQXVyMTExNDQ2MTI@.jpg""",n3IjmQiB8wc
365,Top Boy,2011,"Crime, Drama, Thriller","['Kane Robinson', 'Shone Romulus', 'Micheal Ward']",7.8,22,"""https://m.media-amazon.com/images/M/MV5BMjI0MjUzNzc0M15BMl5BanBnXkFtZTgwMjk3NDAzNzE@.jpg""",VZ2-PpXOsvw
366,In the Flesh,2013,"Drama, Horror","['Harriet Cains', 'Marie Critchley', 'Steve Cooper']",7.2,50,"""https://m.media-amazon.com/images/M/MV5BMjQwMzQ5MTI3NV5BMl5BanBnXkFtZTgwMjc4NzU4MTE@.jpg""",gWZ4mtZtvww
367,Death Valley,2011,"Comedy, Horror","['Bryce Johnson', 'Tania Raymonde', 'Charlie Sanders']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BMTk3ODQxNzU2Nl5BMl5BanBnXkFtZTcwNjU2NzE5Ng@@.jpg""",NULL
368,The Last Ship,2014,"Action, Drama, Sci-Fi","['Adam Baldwin', 'Charles Parnell', 'Travis Van Winkle']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BMTQ5MTM5Mjc5NV5BMl5BanBnXkFtZTgwMTk2MzExOTE@.jpg""",5ELd2aKFDXs
369,Generation Kill,2008,"Drama, War","['James Ransone', 'Lee Tergesen', 'Jon Huertas']",8.5,70,"""https://m.media-amazon.com/images/M/MV5BMTM2NjAxOTQzNl5BMl5BanBnXkFtZTcwMjk4NzU3MQ@@.jpg""",v3GkHcZHQrY
