id,title,author,rating,img_src,genre
1189,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305807140i/7747374.jpg,Science Fiction
1190,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,3.75,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345089845i/13538873.jpg,Science Fiction
1191,Saturn's Children (Freyaverse #1),Charles Stross,3.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348429796i/2278387.jpg,Science Fiction
1192,"Shadow Puppets (The Shadow Series, #3)",Orson Scott Card,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405003131i/234724.jpg,Science Fiction
1193,For the Win,Cory Doctorow,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479692927i/7241373.jpg,Science Fiction
1194,"A Closed and Common Orbit (Wayfarers, #2)",Becky Chambers,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457598923i/29475447.jpg,Science Fiction
1195,Prey,Michael Crichton,3.75,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556292204i/83763.jpg,Science Fiction
1196,Kill Decision,Daniel Suarez,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332376530i/13542606.jpg,Science Fiction
1197,The Age of Miracles,Karen Thompson Walker,3.65,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342487370i/12401556.jpg,Science Fiction
1198,Julian Comstock: A Story of 22nd-Century America,Robert Charles Wilson,3.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312046700i/5997978.jpg,Science Fiction
1199,"Pines (Wayward Pines, #1)",Blake Crouch,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350740525i/15034320.jpg,Science Fiction
1200,"Farthing (Small Change, #1)",Jo Walton,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442714837i/183740.jpg,Science Fiction
1201,Aurora,Kim Stanley Robinson,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436300570i/23197269.jpg,Science Fiction
1202,The Peripheral (The Peripheral #1),William Gibson,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402651292i/20821159.jpg,Science Fiction
1203,Railsea,China Miéville,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321409808i/12392681.jpg,Science Fiction
1204,"War of Honor (Honor Harrington, #10)",David Weber,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267615792i/7809674.jpg,Science Fiction
1205,Existence,David Brin,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326053679i/13039884.jpg,Science Fiction
1206,"Crux (Nexus, #2)",Ramez Naam,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433263823i/24968626.jpg,Science Fiction
1207,"Sand Omnibus (Sand, #1-5)",Hugh Howey,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389416278i/20509356.jpg,Science Fiction
1208,The Unincorporated Man  (Unincorporated Man #1),Dani Kollin,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312055153i/4025200.jpg,Science Fiction
1209,The Humans,Matt Haig,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353739654i/16130537.jpg,Science Fiction
1210,"Live Free or Die (Troy Rising, #1)",John Ringo,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389845575i/6713634.jpg,Science Fiction
1211,Hull Zero Three,Greg Bear,3.38,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344271037i/7975415.jpg,Science Fiction
1212,Air,Geoff Ryman,3.61,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422921175i/206662.jpg,Science Fiction
1213,Fortune's Pawn (Paradox #1),Rachel Bach,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375610325i/15790894.jpg,Science Fiction
1214,"Axis (Spin, #2)",Robert Charles Wilson,3.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312044997i/116410.jpg,Science Fiction
1215,"Polity Agent (Agent Cormac, #4)",Neal Asher,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355127487i/511226.jpg,Science Fiction
1216,"Humans (Neanderthal Parallax, #2)",Robert J. Sawyer,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430398739i/337008.jpg,Science Fiction
1217,"Flood (Flood, #1)",Stephen Baxter,3.59,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347366300i/2111634.jpg,Science Fiction
1218,"The Risen Empire (Succession, #1)",Scott Westerfeld,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440874173i/267022.jpg,Science Fiction
1219,"WWW: Watch (WWW, #2)",Robert J. Sawyer,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442695853i/6648604.jpg,Science Fiction
1220,"The Collapsing Empire (The Interdependency, #1)",John Scalzi,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464097677i/30078567.jpg,Science Fiction
1221,"Pretties (Uglies, #2)",Scott Westerfeld,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388314207i/24768.jpg,Science Fiction
1222,"Odyssey (The Academy, #5)",Jack McDevitt,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309286398i/352775.jpg,Science Fiction
1223,"Fearless (The Lost Fleet, #2)",Jack Campbell,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348244880i/96594.jpg,Science Fiction
1224,"The Last Policeman (The Last Policeman, #1)",Ben H. Winters,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344370646i/13330370.jpg,Science Fiction
1225,"Extras (Uglies, #4)",Scott Westerfeld,3.59,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187650i/493456.jpg,Science Fiction
1226,"Son (The Giver Quartet, #4)",Lois Lowry,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349952095i/13324841.jpg,Science Fiction
1227,Influx,Daniel Suarez,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374634071i/18114057.jpg,Science Fiction
1228,"Brilliance (Brilliance Saga, #1)",Marcus Sakey,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437159954i/17171909.jpg,Science Fiction
1229,The Peshawar Lancers,S.M. Stirling,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309201529i/179021.jpg,Science Fiction
1230,Year Zero,Rob  Reid,3.61,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340573020i/12953520.jpg,Science Fiction
1231,"Valor's Choice (Confederation, #1)",Tanya Huff,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388720685i/772606.jpg,Science Fiction
1232,"God's War (Bel Dame Apocrypha, #1)",Kameron Hurley,3.65,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303144535i/9359818.jpg,Science Fiction
1233,"At All Costs (Honor Harrington, #11)",David Weber,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442703970i/77732.jpg,Science Fiction
1234,Amped,Daniel H. Wilson,3.47,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333996196i/12678461.jpg,Science Fiction
1235,"Sun of Suns (Virga, #1)",Karl Schroeder,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921350i/77887.jpg,Science Fiction
1236,"The Rithmatist (The Rithmatist, #1)",Brandon Sanderson,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402239963i/22443261.jpg,Science Fiction
1237,"Time's Eye (A Time Odyssey, #1)",Arthur C. Clarke,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1259156710i/7196528.jpg,Science Fiction
1238,Acceptance (Southern Reach #3),Jeff VanderMeer,3.58,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403941598i/18077752.jpg,Science Fiction
1239,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,3.81,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443106959i/26114545.jpg,Science Fiction
1240,Conquistador,S.M. Stirling,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309285860i/116447.jpg,Science Fiction
1241,"Mission of Honor (Honor Harrington, #12)",David Weber,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348028406i/7106681.jpg,Science Fiction
1242,"Welcome to Night Vale (Welcome to Night Vale, #1)",Joseph Fink,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447774088i/23129410.jpg,Science Fiction
1243,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507557775i/36381037.jpg,Science Fiction
1244,Bad Monkeys,Matt Ruff,3.62,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300479869i/71845.jpg,Science Fiction
1245,All You Need Is Kill,Hiroshi Sakurazaka,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568911292i/6255949.jpg,Science Fiction
1246,"Matched (Matched, #1)",Ally Condie,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367706191i/7735333.jpg,Science Fiction
1247,The Automatic Detective,A. Lee Martinez,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312026748i/1265289.jpg,Science Fiction
1248,Forty Signs of Rain (Science in the Capital #1),Kim Stanley Robinson,3.54,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455843422i/41129.jpg,Science Fiction
1249,"Retribution Falls (Tales of the Ketty Jay, #1)",Chris Wooding,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338104818i/6285903.jpg,Science Fiction
1250,When You Reach Me,Rebecca Stead,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441759322i/5310515.jpg,Science Fiction
1251,"Ninefox Gambit (The Machineries of Empire, #1)",Yoon Ha Lee,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446557461i/26118426.jpg,Science Fiction
1252,Eastern Standard Tribe,Cory Doctorow,3.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438576032i/29589.jpg,Science Fiction
1253,Eifelheim,Michael Flynn,3.72,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312232314i/416327.jpg,Science Fiction
1254,"Ark (Flood, #2)",Stephen Baxter,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347369559i/2111628.jpg,Science Fiction
1255,"Allegiant (Divergent, #3)",Veronica Roth,3.63,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395582745i/18710190.jpg,Science Fiction
1256,"Cosmonaut Keep (Engines Of Light, #1)",Ken MacLeod,3.61,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312043451i/185824.jpg,Science Fiction
1257,The Book of Strange New Things,Michel Faber,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394824754i/20697435.jpg,Science Fiction
1258,"Shadow of the Giant (Ender's Shadow, #4)",Orson Scott Card,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165699277i/8647.jpg,Science Fiction
1259,Artemis,Andy Weir,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494273579i/34928122.jpg,Science Fiction
1260,Zoo City,Lauren Beukes,3.64,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303632588i/7163862.jpg,Science Fiction
1261,"Marque and Reprisal (Vatta's War, #2)",Elizabeth Moon,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389588513i/96279.jpg,Science Fiction
1262,"Champion (Legend, #3)",Marie Lu,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382652310i/14290364.jpg,Science Fiction
1263,Time Travelers Never Die,Jack McDevitt,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348716851i/6352501.jpg,Science Fiction
1264,"Specials (Uglies, #3)",Scott Westerfeld,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390340887i/24765.jpg,Science Fiction
1265,"Grimspace (Sirantha Jax, #1)",Ann Aguirre,3.73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298780718i/1828067.jpg,Science Fiction
1266,"Light (Kefahuchi Tract, #1)",M. John Harrison,3.6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389700041i/17735.jpg,Science Fiction
1267,"On the Steel Breeze (Poseidon's Children, #2)",Alastair Reynolds,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369053698i/15999018.jpg,Science Fiction
1268,"Messenger (The Giver, #3)",Lois Lowry,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924375i/12930.jpg,Science Fiction
1269,"Mendoza in Hollywood (The Company, #3)",Kage Baker,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393999229i/514439.jpg,Science Fiction
1270,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390179189i/18616975.jpg,Science Fiction
1271,"Delirium (Delirium, #1)",Lauren Oliver,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298079937i/7686667.jpg,Science Fiction
1272,"The Calculating Stars (Lady Astronaut, #1)",Mary Robinette Kowal,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539850192i/33080122.jpg,Science Fiction
1273,Zone One,Colson Whitehead,3.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327888785i/10365343.jpg,Science Fiction
1274,"Manifold: Space (Manifold, #2)",Stephen Baxter,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388458687i/63818.jpg,Science Fiction
1275,"The Angel Experiment (Maximum Ride, #1)",James Patterson,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347072151i/952769.jpg,Science Fiction
1276,"Engaging the Enemy (Vatta's War, #3)",Elizabeth Moon,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389588517i/96277.jpg,Science Fiction
1277,"On the Oceans of Eternity (Nantucket, #3)",S.M. Stirling,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440744626i/116442.jpg,Science Fiction
1278,"The Atlantis Gene (The Origin Mystery, #1)",A.G. Riddle,3.72,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385398066i/17999892.jpg,Science Fiction
1279,"Mortal Engines (The Hungry City Chronicles, #1)",Philip Reeve,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352173057i/287861.jpg,Science Fiction
1280,"Echopraxia (Firefall, #2)",Peter Watts,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380224957i/18490708.jpg,Science Fiction
1281,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401734230i/13376.jpg,Science Fiction
1282,The Lifecycle of Software Objects,Ted Chiang,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367177716i/7886338.jpg,Science Fiction
1283,"Fifty Degrees Below (Science in the Capital, #2)",Kim Stanley Robinson,3.7,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388208497i/41121.jpg,Science Fiction
1284,"Vortex (Spin, #3)",Robert Charles Wilson,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312034516i/9359796.jpg,Science Fiction
1285,A Confusion of Princes,Garth Nix,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336795819i/13458013.jpg,Science Fiction
1286,"Victory Conditions (Vatta's War, #5)",Elizabeth Moon,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261083800i/1305912.jpg,Science Fiction
1287,"Into the Storm (Destroyermen, #1)",Taylor Anderson,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431236688i/2414716.jpg,Science Fiction
1288,Schild's Ladder,Greg Egan,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406309231i/156780.jpg,Science Fiction
1289,"Partials (Partials Sequence, #1)",Dan Wells,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337468746i/12476820.jpg,Science Fiction
1290,"Binti (Binti, #1)",Nnedi Okorafor,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433804020i/25667918.jpg,Science Fiction
1291,Terms of Enlistment (Frontlines #1),Marko Kloos,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391472650i/18800655.jpg,Science Fiction
1292,"The Devil's Eye (Alex Benedict, #4)",Jack McDevitt,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436438938i/3076046.jpg,Science Fiction
1293,"Hidden Empire (The Saga of Seven Suns, #1)",Kevin J. Anderson,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1179283380i/898232.jpg,Science Fiction
1294,Provenance,Ann Leckie,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492328037i/25353286.jpg,Science Fiction
1295,"The Selection (The Selection, #1)",Kiera Cass,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322103400i/10507293.jpg,Science Fiction
1296,Dark Lands: The Not-Where,Lyn I. Kelly,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465405273i/30374784.jpg,Science Fiction
1297,"Command Decision (Vatta's War, #4)",Elizabeth Moon,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388283604i/96276.jpg,Science Fiction
1298,The Power,Naomi Alderman,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462814013i/29751398.jpg,Science Fiction
